timestamp,symbol,open,high,low,close,volume
2026-05-20 13:11:00,NSE_FO|72067,269.3,276.0,268.7,271.95,8775
2026-05-20 13:12:00,NSE_FO|72067,272.5,272.95,264.25,266.05,8450
2026-05-20 13:13:00,NSE_FO|72067,266.55,271.0,264.95,270.45,7670
2026-05-20 13:14:00,NSE_FO|72067,269.35,271.45,266.3,266.5,8060
2026-05-20 13:15:00,NSE_FO|72067,266.65,269.75,263.3,265.95,7020
2026-05-20 13:16:00,NSE_FO|72067,265.25,267.4,259.7,260.8,7995
2026-05-20 13:17:00,NSE_FO|72067,260.8,263.8,252.95,253.5,8125
2026-05-20 13:18:00,NSE_FO|72067,251.6,258.0,251.6,257.05,9100
2026-05-20 13:19:00,NSE_FO|72067,257.6,258.1,250.85,253.8,8255
2026-05-20 13:20:00,NSE_FO|72067,254.25,262.0,254.05,259.75,8905
2026-05-20 13:21:00,NSE_FO|72067,258.95,258.95,252.8,254.0,10140
2026-05-20 13:22:00,NSE_FO|72067,254.0,254.5,248.1,248.7,9360
2026-05-20 13:23:00,NSE_FO|72067,248.25,249.6,245.45,248.1,10400
2026-05-20 13:24:00,NSE_FO|72067,248.1,254.25,248.0,253.95,8515
2026-05-20 13:25:00,NSE_FO|72067,254.5,263.8,252.8,262.35,9880
2026-05-20 13:26:00,NSE_FO|72067,262.6,264.95,256.15,258.65,11245
2026-05-20 13:27:00,NSE_FO|72067,258.45,259.15,249.5,250.05,9815
2026-05-20 13:28:00,NSE_FO|72067,250.3,254.0,244.1,244.5,8905
2026-05-20 13:29:00,NSE_FO|72067,243.5,245.1,238.0,241.25,9555
2026-05-20 13:30:00,NSE_FO|72067,240.0,250.3,239.95,247.7,10400
2026-05-20 13:31:00,NSE_FO|72067,248.75,248.9,242.9,248.0,8645
2026-05-20 13:32:00,NSE_FO|72067,248.9,251.7,246.25,251.2,9425
2026-05-20 13:33:00,NSE_FO|72067,250.55,257.25,250.45,256.5,10075
2026-05-20 13:34:00,NSE_FO|72067,255.6,262.5,253.35,261.45,9490
2026-05-20 13:35:00,NSE_FO|72067,261.5,264.65,256.65,260.1,9880
2026-05-20 13:36:00,NSE_FO|72067,260.15,272.95,258.85,272.95,9490
2026-05-20 13:37:00,NSE_FO|72067,272.3,277.25,267.85,276.6,11115
2026-05-20 13:38:00,NSE_FO|72067,276.1,282.75,272.45,273.2,9620
2026-05-20 13:39:00,NSE_FO|72067,273.25,273.8,265.05,268.05,10140
2026-05-20 13:40:00,NSE_FO|72067,268.6,269.3,263.9,267.8,9750
2026-05-20 13:41:00,NSE_FO|72067,268.3,268.3,258.65,258.65,9555
2026-05-20 13:42:00,NSE_FO|72067,259.15,260.55,255.2,259.05,9295
2026-05-20 13:43:00,NSE_FO|72067,259.45,262.95,255.0,261.4,9165
2026-05-20 13:44:00,NSE_FO|72067,261.9,262.1,258.15,260.0,10075
2026-05-20 13:45:00,NSE_FO|72067,259.2,263.4,257.0,257.4,9750
2026-05-20 13:46:00,NSE_FO|72067,257.05,262.0,254.1,260.85,8645
2026-05-20 13:47:00,NSE_FO|72067,260.15,261.6,254.3,255.0,8710
2026-05-20 13:48:00,NSE_FO|72067,255.3,257.0,251.1,255.35,11115
2026-05-20 13:49:00,NSE_FO|72067,255.8,261.35,254.45,259.6,9295
2026-05-20 13:50:00,NSE_FO|72067,259.9,262.8,254.0,254.6,9750
2026-05-20 13:51:00,NSE_FO|72067,254.05,255.6,250.2,254.3,8060
2026-05-20 13:52:00,NSE_FO|72067,254.3,258.7,254.0,257.2,10010
2026-05-20 13:53:00,NSE_FO|72067,256.85,258.75,251.35,256.0,8450
2026-05-20 13:54:00,NSE_FO|72067,256.0,262.5,255.15,262.0,9685
2026-05-20 13:55:00,NSE_FO|72067,263.45,264.9,259.0,262.0,8775
2026-05-20 13:56:00,NSE_FO|72067,263.3,265.05,260.0,264.75,8125
2026-05-20 13:57:00,NSE_FO|72067,265.5,270.85,264.0,270.85,9035
2026-05-20 13:58:00,NSE_FO|72067,271.75,273.0,268.3,272.0,8385
2026-05-20 13:59:00,NSE_FO|72067,273.9,283.85,272.05,283.85,7020
2026-05-20 14:00:00,NSE_FO|72067,287.15,292.3,279.45,281.15,8515
2026-05-20 14:01:00,NSE_FO|72067,281.0,287.7,280.95,287.05,8060
2026-05-20 14:02:00,NSE_FO|72067,286.55,295.05,286.55,289.45,7410
2026-05-20 14:03:00,NSE_FO|72067,288.9,290.0,277.4,278.15,7930
2026-05-20 14:04:00,NSE_FO|72067,278.1,283.9,276.9,283.9,9620
2026-05-20 14:05:00,NSE_FO|72067,284.0,287.25,280.35,283.4,7085
2026-05-20 14:06:00,NSE_FO|72067,282.95,286.1,279.15,285.3,8320
2026-05-20 14:07:00,NSE_FO|72067,285.95,291.75,283.45,287.55,7865
2026-05-20 14:08:00,NSE_FO|72067,288.55,303.15,287.45,301.2,7410
2026-05-20 14:09:00,NSE_FO|72067,301.75,303.75,296.55,300.9,7865
2026-05-20 14:10:00,NSE_FO|72067,301.55,301.55,294.1,299.25,9035
2026-05-20 14:11:00,NSE_FO|72067,298.85,305.55,298.65,298.75,8190
2026-05-20 14:12:00,NSE_FO|72067,300.0,300.9,291.6,297.6,7280
2026-05-20 14:13:00,NSE_FO|72067,298.6,301.95,297.0,299.7,8385
2026-05-20 14:14:00,NSE_FO|72067,299.95,300.15,293.3,293.3,7865
2026-05-20 14:15:00,NSE_FO|72067,293.05,300.0,293.05,298.9,9880
2026-05-20 14:16:00,NSE_FO|72067,299.9,301.75,296.95,299.2,8060
2026-05-20 14:17:00,NSE_FO|72067,299.35,299.9,294.55,296.1,7800
2026-05-20 14:18:00,NSE_FO|72067,297.05,297.4,289.5,290.7,10400
2026-05-20 14:19:00,NSE_FO|72067,289.85,295.8,287.6,295.3,10725
2026-05-20 14:20:00,NSE_FO|72067,295.45,299.95,291.95,299.1,10010
2026-05-20 14:21:00,NSE_FO|72067,299.65,308.05,295.15,307.4,8255
2026-05-20 14:22:00,NSE_FO|72067,307.75,311.65,304.35,308.0,9425
2026-05-20 14:23:00,NSE_FO|72067,308.65,315.05,305.65,314.8,8710
2026-05-20 14:24:00,NSE_FO|72067,314.65,324.25,313.65,317.0,8515
2026-05-20 14:25:00,NSE_FO|72067,316.4,317.4,306.3,307.45,8580
2026-05-20 14:26:00,NSE_FO|72067,307.9,307.9,300.2,304.75,8255
2026-05-20 14:27:00,NSE_FO|72067,303.75,307.9,302.2,302.7,7410
2026-05-20 14:28:00,NSE_FO|72067,304.0,304.7,299.2,304.7,8450
2026-05-20 14:29:00,NSE_FO|72067,304.15,305.5,300.3,304.4,8775
2026-05-20 14:30:00,NSE_FO|72067,304.5,312.55,304.2,310.35,8905
